run,phase,date,source,x_m,y_m,z_m,is_centre,in_calib_table,calib_good,prephase1_rtraw,physics_good,in_kup_esd,run_kind
10369,P1,,,,,,,0,0,,1,0,physics
10371,P1,,,,,,,0,0,,1,0,physics
10372,P1,,,,,,,0,0,,1,0,physics
10373,P1,,,,,,,0,0,,1,0,physics
10374,P1,,,,,,,0,0,,1,0,physics
10375,P1,,,,,,,0,0,,1,0,physics
10376,P1,,,,,,,0,0,,1,0,physics
10377,P1,,,,,,,0,0,,1,0,physics
10379,P1,,,,,,,0,0,,1,0,physics
10380,P1,,,,,,,0,0,,1,0,physics
10381,P1,,,,,,,0,0,,1,0,physics
10382,P1,,,,,,,0,0,,1,0,physics
10383,P1,,,,,,,0,0,,1,0,physics
10384,P1,,,,,,,0,0,,1,0,physics
10385,P1,,,,,,,0,0,,1,0,physics
10386,P1,,,,,,,0,0,,1,0,physics
10387,P1,,,,,,,0,0,,1,0,physics
10388,P1,,,,,,,0,0,,1,0,physics
10389,P1,,,,,,,0,0,,1,0,physics
10390,P1,,,,,,,0,0,,1,0,physics
10391,P1,,,,,,,0,0,,1,0,physics
10393,P1,,,,,,,0,1,,0,1,other-calibration
10394,P1,2025-09-28,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
10395,P1,,,,,,,0,1,,0,1,other-calibration
10396,P1,2025-09-28,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
10398,P1,2025-09-28,AmC117,0.0,0.0,-16.1,0,1,1,,0,1,calib-source z-scan
10400,P1,2025-09-28,AmC117,0.0,0.0,-17.3,0,1,1,,0,1,calib-source z-scan
10404,P1,,,,,,,0,0,,1,0,physics
10406,P1,,,,,,,0,0,,1,0,physics
10407,P1,,,,,,,0,0,,1,0,physics
10408,P1,,,,,,,0,0,,1,0,physics
10409,P1,,,,,,,0,0,,1,0,physics
10410,P1,,,,,,,0,0,,1,0,physics
10411,P1,,,,,,,0,0,,1,0,physics
10427,P1,,,,,,,0,1,,0,1,other-calibration
10428,P1,,,,,,,0,1,,0,1,other-calibration
10430,P1,,,,,,,0,1,,0,1,other-calibration
10432,P1,,,,,,,0,1,,0,1,other-calibration
10434,P1,,,,,,,0,1,,0,1,other-calibration
10438,P1,,,,,,,0,0,,1,0,physics
10441,P1,,,,,,,0,0,,1,0,physics
10443,P1,,,,,,,0,0,,1,0,physics
10455,P1,,,,,,,0,0,,1,0,physics
10458,P1,,,,,,,0,0,,1,0,physics
10459,P1,,,,,,,0,0,,1,0,physics
10460,P1,,,,,,,0,0,,1,0,physics
10461,P1,,,,,,,0,0,,1,0,physics
10462,P1,,,,,,,0,0,,1,0,physics
10463,P1,,,,,,,0,0,,1,0,physics
10466,P1,,,,,,,0,0,,1,0,physics
10467,P1,,,,,,,0,0,,1,0,physics
10468,P1,,,,,,,0,0,,1,0,physics
10469,P1,,,,,,,0,0,,1,0,physics
10470,P1,,,,,,,0,0,,1,0,physics
10471,P1,,,,,,,0,0,,1,0,physics
10472,P1,,,,,,,0,0,,1,0,physics
10473,P1,,,,,,,0,0,,1,0,physics
10474,P1,,,,,,,0,0,,1,0,physics
10475,P1,,,,,,,0,0,,1,0,physics
10476,P1,,,,,,,0,0,,1,0,physics
10477,P1,,,,,,,0,0,,1,0,physics
10478,P1,,,,,,,0,0,,1,0,physics
10479,P1,,,,,,,0,0,,1,0,physics
10480,P1,,,,,,,0,0,,1,0,physics
10481,P1,,,,,,,0,0,,1,0,physics
10482,P1,,,,,,,0,0,,1,0,physics
10483,P1,,,,,,,0,0,,1,0,physics
10484,P1,,,,,,,0,0,,1,0,physics
10485,P1,,,,,,,0,0,,1,0,physics
10486,P1,,,,,,,0,0,,1,0,physics
10487,P1,,,,,,,0,0,,1,0,physics
10488,P1,,,,,,,0,0,,1,0,physics
10489,P1,,,,,,,0,0,,1,0,physics
10490,P1,,,,,,,0,0,,1,0,physics
10491,P1,,,,,,,0,0,,1,0,physics
10492,P1,,,,,,,0,0,,1,0,physics
10496,P1,,,,,,,0,0,,1,0,physics
10497,P1,,,,,,,0,0,,1,0,physics
10498,P1,,,,,,,0,0,,1,0,physics
10499,P1,,,,,,,0,0,,1,0,physics
10500,P1,,,,,,,0,0,,1,0,physics
10501,P1,,,,,,,0,0,,1,0,physics
10502,P1,,,,,,,0,0,,1,0,physics
10505,P1,,,,,,,0,1,,0,1,other-calibration
10506,P1,,,,,,,0,1,,0,1,other-calibration
10508,P1,,,,,,,0,1,,0,1,other-calibration
10510,P1,,,,,,,0,1,,0,1,other-calibration
10512,P1,,,,,,,0,1,,0,1,other-calibration
10515,P1,,,,,,,0,0,,1,0,physics
10516,P1,,,,,,,0,0,,1,0,physics
10517,P1,,,,,,,0,0,,1,0,physics
10518,P1,,,,,,,0,0,,1,0,physics
10519,P1,,,,,,,0,0,,1,0,physics
10520,P1,,,,,,,0,0,,1,0,physics
10521,P1,,,,,,,0,0,,1,0,physics
10522,P1,,,,,,,0,0,,1,0,physics
10523,P1,,,,,,,0,0,,1,0,physics
10524,P1,,,,,,,0,0,,1,0,physics
10525,P1,,,,,,,0,0,,1,0,physics
10526,P1,,,,,,,0,0,,1,0,physics
10527,P1,,,,,,,0,0,,1,0,physics
10528,P1,,,,,,,0,0,,1,0,physics
10529,P1,,,,,,,0,0,,1,0,physics
10530,P1,,,,,,,0,0,,1,0,physics
10531,P1,,,,,,,0,0,,1,0,physics
10532,P1,,,,,,,0,0,,1,0,physics
10533,P1,,,,,,,0,0,,1,0,physics
10536,P1,,,,,,,0,0,,1,0,physics
10537,P1,,,,,,,0,0,,1,0,physics
10538,P1,,,,,,,0,0,,1,0,physics
10539,P1,,,,,,,0,0,,1,0,physics
10540,P1,,,,,,,0,0,,1,0,physics
10541,P1,,,,,,,0,0,,1,0,physics
10542,P1,,,,,,,0,0,,1,0,physics
10543,P1,,,,,,,0,0,,1,0,physics
10544,P1,,,,,,,0,0,,1,0,physics
10545,P1,,,,,,,0,0,,1,0,physics
10546,P1,,,,,,,0,0,,1,0,physics
10547,P1,,,,,,,0,0,,1,0,physics
10548,P1,,,,,,,0,0,,1,0,physics
10549,P1,,,,,,,0,0,,1,0,physics
10550,P1,,,,,,,0,0,,1,0,physics
10551,P1,,,,,,,0,0,,1,0,physics
10552,P1,,,,,,,0,0,,1,0,physics
10553,P1,,,,,,,0,0,,1,0,physics
10554,P1,,,,,,,0,0,,1,0,physics
10555,P1,,,,,,,0,0,,1,0,physics
10556,P1,,,,,,,0,0,,1,0,physics
10557,P1,,,,,,,0,0,,1,0,physics
10561,P1,,,,,,,0,0,,1,0,physics
10562,P1,,,,,,,0,0,,1,0,physics
10563,P1,,,,,,,0,0,,1,0,physics
10564,P1,,,,,,,0,0,,1,0,physics
10565,P1,,,,,,,0,0,,1,0,physics
10566,P1,,,,,,,0,0,,1,0,physics
10567,P1,,,,,,,0,0,,1,0,physics
10569,P1,,,,,,,0,1,,0,1,other-calibration
10570,P1,,,,,,,0,1,,0,1,other-calibration
10572,P1,,,,,,,0,1,,0,1,other-calibration
10574,P1,,,,,,,0,1,,0,1,other-calibration
10576,P1,,,,,,,0,1,,0,1,other-calibration
10579,P1,,,,,,,0,0,,1,0,physics
10580,P1,,,,,,,0,0,,1,0,physics
10581,P1,,,,,,,0,0,,1,0,physics
10582,P1,,,,,,,0,0,,1,0,physics
10583,P1,,,,,,,0,0,,1,0,physics
10584,P1,,,,,,,0,0,,1,0,physics
10585,P1,,,,,,,0,0,,1,0,physics
10586,P1,,,,,,,0,0,,1,0,physics
10587,P1,,,,,,,0,0,,1,0,physics
10589,P1,,,,,,,0,0,,1,0,physics
10590,P1,,,,,,,0,0,,1,0,physics
10591,P1,,,,,,,0,0,,1,0,physics
10592,P1,,,,,,,0,0,,1,0,physics
10593,P1,,,,,,,0,0,,1,0,physics
10594,P1,,,,,,,0,0,,1,0,physics
10595,P1,,,,,,,0,0,,1,0,physics
10596,P1,,,,,,,0,0,,1,0,physics
10597,P1,,,,,,,0,0,,1,0,physics
10598,P1,,,,,,,0,0,,1,0,physics
10599,P1,,,,,,,0,0,,1,0,physics
10600,P1,,,,,,,0,0,,1,0,physics
10601,P1,,,,,,,0,0,,1,0,physics
10602,P1,,,,,,,0,0,,1,0,physics
10603,P1,,,,,,,0,0,,1,0,physics
10604,P1,,,,,,,0,0,,1,0,physics
10605,P1,,,,,,,0,0,,1,0,physics
10606,P1,,,,,,,0,0,,1,0,physics
10607,P1,,,,,,,0,0,,1,0,physics
10608,P1,,,,,,,0,0,,1,0,physics
10609,P1,,,,,,,0,0,,1,0,physics
10610,P1,,,,,,,0,0,,1,0,physics
10611,P1,,,,,,,0,0,,1,0,physics
10612,P1,,,,,,,0,0,,1,0,physics
10613,P1,,,,,,,0,0,,1,0,physics
10614,P1,,,,,,,0,0,,1,0,physics
10615,P1,,,,,,,0,0,,1,0,physics
10616,P1,,,,,,,0,0,,1,0,physics
10617,P1,,,,,,,0,0,,1,0,physics
10618,P1,,,,,,,0,0,,1,0,physics
10619,P1,,,,,,,0,0,,1,0,physics
10620,P1,,,,,,,0,0,,1,0,physics
10621,P1,,,,,,,0,0,,1,0,physics
10622,P1,,,,,,,0,0,,1,0,physics
10623,P1,,,,,,,0,0,,1,0,physics
10625,P1,,,,,,,0,0,,1,0,physics
10626,P1,,,,,,,0,0,,1,0,physics
10627,P1,,,,,,,0,0,,1,0,physics
10628,P1,,,,,,,0,0,,1,0,physics
10629,P1,,,,,,,0,0,,1,0,physics
10630,P1,,,,,,,0,0,,1,0,physics
10631,P1,,,,,,,0,0,,1,0,physics
10632,P1,,,,,,,0,0,,1,0,physics
10633,P1,,,,,,,0,0,,1,0,physics
10634,P1,,,,,,,0,0,,1,0,physics
10637,P1,,,,,,,0,0,,1,0,physics
10638,P1,,,,,,,0,0,,1,0,physics
10639,P1,,,,,,,0,0,,1,0,physics
10640,P1,,,,,,,0,0,,1,0,physics
10641,P1,,,,,,,0,0,,1,0,physics
10642,P1,,,,,,,0,0,,1,0,physics
10643,P1,,,,,,,0,0,,1,0,physics
10644,P1,,,,,,,0,0,,1,0,physics
10645,P1,,,,,,,0,0,,1,0,physics
10646,P1,,,,,,,0,0,,1,0,physics
10647,P1,,,,,,,0,0,,1,0,physics
10648,P1,,,,,,,0,0,,1,0,physics
10649,P1,,,,,,,0,0,,1,0,physics
10650,P1,,,,,,,0,0,,1,0,physics
10651,P1,,,,,,,0,0,,1,0,physics
10652,P1,,,,,,,0,0,,1,0,physics
10653,P1,,,,,,,0,0,,1,0,physics
10654,P1,,,,,,,0,0,,1,0,physics
10656,P1,,,,,,,0,0,,1,0,physics
10657,P1,,,,,,,0,0,,1,0,physics
10658,P1,,,,,,,0,0,,1,0,physics
10659,P1,,,,,,,0,0,,1,0,physics
10661,P1,,,,,,,0,1,,0,1,other-calibration
10662,P1,,,,,,,0,1,,0,1,other-calibration
10664,P1,,,,,,,0,1,,0,1,other-calibration
10665,P1,,,,,,,0,1,,0,1,other-calibration
10667,P1,,,,,,,0,0,,1,0,physics
10668,P1,,,,,,,0,0,,1,0,physics
10669,P1,,,,,,,0,0,,1,0,physics
10670,P1,,,,,,,0,0,,1,0,physics
10671,P1,,,,,,,0,0,,1,0,physics
10672,P1,,,,,,,0,0,,1,0,physics
10673,P1,,,,,,,0,0,,1,0,physics
10674,P1,,,,,,,0,0,,1,0,physics
10675,P1,,,,,,,0,0,,1,0,physics
10676,P1,,,,,,,0,0,,1,0,physics
10677,P1,,,,,,,0,0,,1,0,physics
10678,P1,,,,,,,0,0,,1,0,physics
10680,P1,,,,,,,0,0,,1,0,physics
10681,P1,,,,,,,0,0,,1,0,physics
10682,P1,,,,,,,0,0,,1,0,physics
10683,P1,,,,,,,0,0,,1,0,physics
10684,P1,,,,,,,0,0,,1,0,physics
10685,P1,,,,,,,0,0,,1,0,physics
10686,P1,,,,,,,0,0,,1,0,physics
10687,P1,,,,,,,0,0,,1,0,physics
10688,P1,,,,,,,0,0,,1,0,physics
10689,P1,,,,,,,0,0,,1,0,physics
10690,P1,,,,,,,0,0,,1,0,physics
10691,P1,,,,,,,0,0,,1,0,physics
10692,P1,,,,,,,0,0,,1,0,physics
10693,P1,,,,,,,0,0,,1,0,physics
10694,P1,,,,,,,0,0,,1,0,physics
10695,P1,,,,,,,0,0,,1,0,physics
10696,P1,,,,,,,0,0,,1,0,physics
10697,P1,,,,,,,0,0,,1,0,physics
10698,P1,,,,,,,0,0,,1,0,physics
10702,P1,,,,,,,0,0,,1,0,physics
10703,P1,,,,,,,0,0,,1,0,physics
10704,P1,,,,,,,0,0,,1,0,physics
10705,P1,,,,,,,0,0,,1,0,physics
10706,P1,,,,,,,0,0,,1,0,physics
10707,P1,,,,,,,0,0,,1,0,physics
10708,P1,,,,,,,0,0,,1,0,physics
10709,P1,,,,,,,0,0,,1,0,physics
10710,P1,,,,,,,0,0,,1,0,physics
10711,P1,,,,,,,0,0,,1,0,physics
10712,P1,,,,,,,0,0,,1,0,physics
10713,P1,,,,,,,0,0,,1,0,physics
10714,P1,,,,,,,0,0,,1,0,physics
10715,P1,,,,,,,0,0,,1,0,physics
10716,P1,,,,,,,0,0,,1,0,physics
10717,P1,,,,,,,0,0,,1,0,physics
10723,P1,,,,,,,0,1,,0,1,other-calibration
10726,P1,,,,,,,0,0,,1,0,physics
10727,P1,,,,,,,0,0,,1,0,physics
10728,P1,,,,,,,0,0,,1,0,physics
10729,P1,,,,,,,0,0,,1,0,physics
10730,P1,,,,,,,0,0,,1,0,physics
10731,P1,,,,,,,0,0,,1,0,physics
10732,P1,,,,,,,0,0,,1,0,physics
10735,P1,2025-10-22,Ge68,0.0,0.0,17.7,0,1,1,,0,1,calib-source z-scan
10737,P1,2025-10-22,Ge68,0.0,0.0,17.65,0,1,1,,0,1,calib-source z-scan
10739,P1,2025-10-22,Ge68,0.0,0.0,17.6,0,1,1,,0,1,calib-source z-scan
10741,P1,2025-10-22,Ge68,0.0,0.0,17.55,0,1,1,,0,1,calib-source z-scan
10743,P1,2025-10-22,Ge68,0.0,0.0,17.5,0,1,1,,0,1,calib-source z-scan
10745,P1,2025-10-22,Ge68,0.0,0.0,17.45,0,1,1,,0,1,calib-source z-scan
10747,P1,2025-10-22,Ge68,0.0,0.0,17.4,0,1,1,,0,1,calib-source z-scan
10749,P1,2025-10-22,Ge68,0.0,0.0,17.35,0,1,1,,0,1,calib-source z-scan
10751,P1,2025-10-22,Ge68,0.0,0.0,17.3,0,1,1,,0,1,calib-source z-scan
10753,P1,2025-10-22,Ge68,0.0,0.0,17.25,0,1,1,,0,1,calib-source z-scan
10755,P1,2025-10-22,Ge68,0.0,0.0,17.2,0,1,1,,0,1,calib-source z-scan
10757,P1,2025-10-22,Ge68,0.0,0.0,17.15,0,1,1,,0,1,calib-source z-scan
10759,P1,2025-10-22,Ge68,0.0,0.0,17.1,0,1,1,,0,1,calib-source z-scan
10761,P1,2025-10-22,Ge68,0.0,0.0,17.05,0,1,1,,0,1,calib-source z-scan
10763,P1,2025-10-22,Ge68,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
10765,P1,2025-10-22,Ge68,0.0,0.0,16.95,0,1,1,,0,1,calib-source z-scan
10767,P1,2025-10-22,Ge68,0.0,0.0,16.9,0,1,1,,0,1,calib-source z-scan
10769,P1,2025-10-22,Ge68,0.0,0.0,16.8,0,1,1,,0,1,calib-source z-scan
10771,P1,2025-10-22,Ge68,0.0,0.0,16.7,0,1,1,,0,1,calib-source z-scan
10773,P1,2025-10-22,Ge68,0.0,0.0,16.6,0,1,1,,0,1,calib-source z-scan
10775,P1,2025-10-22,Ge68,0.0,0.0,16.4,0,1,1,,0,1,calib-source z-scan
10777,P1,2025-10-22,Ge68,0.0,0.0,16.2,0,1,1,,0,1,calib-source z-scan
10779,P1,2025-10-22,Ge68,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
10781,P1,2025-10-22,Ge68,0.0,0.0,15.8,0,1,1,,0,1,calib-source z-scan
10783,P1,2025-10-22,Ge68,0.0,0.0,15.6,0,1,1,,0,1,calib-source z-scan
10785,P1,2025-10-22,Ge68,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
10787,P1,2025-10-22,Ge68,0.0,0.0,12.0,0,1,1,,0,1,calib-source z-scan
10789,P1,2025-10-22,Ge68,0.0,0.0,10.0,0,1,1,,0,1,calib-source z-scan
10791,P1,2025-10-22,Ge68,0.0,0.0,8.0,0,1,1,,0,1,calib-source z-scan
10793,P1,2025-10-22,Ge68,0.0,0.0,7.0,0,1,1,,0,1,calib-source z-scan
10795,P1,2025-10-22,Ge68,0.0,0.0,5.0,0,1,1,,0,1,calib-source z-scan
10797,P1,2025-10-22,Ge68,0.0,0.0,4.0,0,1,1,,0,1,calib-source z-scan
10799,P1,2025-10-22,Ge68,0.0,0.0,2.0,0,1,1,,0,1,calib-source z-scan
10801,P1,2025-10-22,Ge68,0.0,0.0,0.5,1,1,1,,0,1,calib-source centre
10803,P1,2025-10-22,Ge68,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
10805,P1,2025-10-22,Ge68,0.0,0.0,-0.5,1,1,1,,0,1,calib-source centre
10807,P1,2025-10-22,Ge68,0.0,0.0,-2.0,0,1,1,,0,1,calib-source z-scan
10809,P1,2025-10-22,Ge68,0.0,0.0,-4.0,0,1,1,,0,1,calib-source z-scan
10811,P1,2025-10-22,Ge68,0.0,0.0,-5.0,0,1,1,,0,1,calib-source z-scan
10813,P1,2025-10-22,Ge68,0.0,0.0,-7.0,0,1,1,,0,1,calib-source z-scan
10815,P1,2025-10-22,Ge68,0.0,0.0,-8.0,0,1,1,,0,1,calib-source z-scan
10817,P1,2025-10-22,Ge68,0.0,0.0,-10.0,0,1,1,,0,1,calib-source z-scan
10819,P1,2025-10-22,Ge68,0.0,0.0,-12.0,0,1,1,,0,1,calib-source z-scan
10821,P1,2025-10-22,Ge68,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
10823,P1,2025-10-22,Ge68,0.0,0.0,-15.6,0,1,1,,0,1,calib-source z-scan
10825,P1,2025-10-22,Ge68,0.0,0.0,-15.8,0,1,1,,0,1,calib-source z-scan
10827,P1,2025-10-22,Ge68,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
10829,P1,2025-10-22,Ge68,0.0,0.0,-16.2,0,1,1,,0,1,calib-source z-scan
10831,P1,2025-10-22,Ge68,0.0,0.0,-16.4,0,1,1,,0,1,calib-source z-scan
10833,P1,2025-10-22,Ge68,0.0,0.0,-16.6,0,1,1,,0,1,calib-source z-scan
10835,P1,2025-10-22,Ge68,0.0,0.0,-16.8,0,1,1,,0,1,calib-source z-scan
10837,P1,2025-10-22,Ge68,0.0,0.0,-16.95,0,1,1,,0,1,calib-source z-scan
10839,P1,2025-10-22,Ge68,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
10841,P1,2025-10-22,Ge68,0.0,0.0,-17.05,0,1,1,,0,1,calib-source z-scan
10843,P1,2025-10-22,Ge68,0.0,0.0,-17.15,0,1,1,,0,1,calib-source z-scan
10845,P1,2025-10-22,Ge68,0.0,0.0,-17.2,0,1,1,,0,1,calib-source z-scan
10847,P1,2025-10-22,Ge68,0.0,0.0,-17.25,0,1,1,,0,1,calib-source z-scan
10848,P1,,,,,,,0,1,,0,1,other-calibration
10850,P1,,,,,,,0,0,,1,0,physics
10851,P1,,,,,,,0,0,,1,0,physics
10852,P1,,,,,,,0,0,,1,0,physics
10853,P1,,,,,,,0,0,,1,0,physics
10854,P1,,,,,,,0,0,,1,0,physics
10855,P1,,,,,,,0,0,,1,0,physics
10858,P1,2025-10-23,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
10860,P1,2025-10-23,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
10862,P1,2025-10-23,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
10867,P1,,,,,,,0,0,,1,0,physics
10869,P1,,,,,,,0,0,,1,0,physics
10870,P1,,,,,,,0,0,,1,0,physics
10871,P1,,,,,,,0,0,,1,0,physics
10872,P1,,,,,,,0,0,,1,0,physics
10873,P1,,,,,,,0,0,,1,0,physics
10874,P1,,,,,,,0,0,,1,0,physics
10875,P1,,,,,,,0,0,,1,0,physics
10876,P1,,,,,,,0,0,,1,0,physics
10877,P1,,,,,,,0,0,,1,0,physics
10878,P1,,,,,,,0,0,,1,0,physics
10880,P1,,,,,,,0,0,,1,0,physics
10883,P1,,,,,,,0,0,,1,0,physics
10884,P1,,,,,,,0,0,,1,0,physics
10885,P1,,,,,,,0,0,,1,0,physics
10886,P1,,,,,,,0,0,,1,0,physics
10887,P1,,,,,,,0,0,,1,0,physics
10888,P1,,,,,,,0,0,,1,0,physics
10889,P1,,,,,,,0,0,,1,0,physics
10890,P1,,,,,,,0,0,,1,0,physics
10891,P1,,,,,,,0,0,,1,0,physics
10892,P1,,,,,,,0,0,,1,0,physics
10893,P1,,,,,,,0,0,,1,0,physics
10894,P1,,,,,,,0,0,,1,0,physics
10895,P1,,,,,,,0,0,,1,0,physics
10896,P1,,,,,,,0,0,,1,0,physics
10897,P1,,,,,,,0,0,,1,0,physics
10898,P1,,,,,,,0,0,,1,0,physics
10902,P1,,,,,,,0,0,,1,0,physics
10903,P1,,,,,,,0,0,,1,0,physics
10904,P1,,,,,,,0,0,,1,0,physics
10905,P1,,,,,,,0,0,,1,0,physics
10906,P1,,,,,,,0,0,,1,0,physics
10907,P1,,,,,,,0,0,,1,0,physics
10908,P1,,,,,,,0,0,,1,0,physics
10909,P1,,,,,,,0,0,,1,0,physics
10910,P1,,,,,,,0,0,,1,0,physics
10911,P1,,,,,,,0,0,,1,0,physics
10912,P1,,,,,,,0,0,,1,0,physics
10913,P1,,,,,,,0,0,,1,0,physics
10914,P1,,,,,,,0,0,,1,0,physics
10915,P1,,,,,,,0,0,,1,0,physics
10916,P1,,,,,,,0,0,,1,0,physics
10917,P1,,,,,,,0,0,,1,0,physics
10918,P1,,,,,,,0,0,,1,0,physics
10919,P1,,,,,,,0,0,,1,0,physics
10921,P1,,,,,,,0,0,,1,0,physics
10923,P1,,,,,,,0,0,,1,0,physics
10929,P1,,,,,,,0,0,,1,0,physics
10932,P1,,,,,,,0,0,,1,0,physics
10933,P1,,,,,,,0,0,,1,0,physics
10934,P1,,,,,,,0,0,,1,0,physics
10936,P1,,,,,,,0,0,,1,0,physics
10937,P1,,,,,,,0,0,,1,0,physics
10938,P1,,,,,,,0,0,,1,0,physics
10939,P1,,,,,,,0,0,,1,0,physics
10940,P1,,,,,,,0,0,,1,0,physics
10941,P1,,,,,,,0,0,,1,0,physics
10942,P1,,,,,,,0,0,,1,0,physics
10945,P1,,,,,,,0,1,,0,1,other-calibration
10947,P1,,,,,,,0,1,,0,1,other-calibration
10950,P1,,,,,,,0,0,,1,0,physics
10952,P1,,,,,,,0,0,,1,0,physics
10956,P1,,,,,,,0,0,,1,0,physics
10957,P1,,,,,,,0,0,,1,0,physics
10962,P1,,,,,,,0,0,,1,0,physics
10967,P1,,,,,,,0,0,,1,0,physics
10968,P1,,,,,,,0,0,,1,0,physics
10969,P1,,,,,,,0,0,,1,0,physics
10970,P1,,,,,,,0,0,,1,0,physics
10971,P1,,,,,,,0,0,,1,0,physics
10974,P1,2025-10-29,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
10976,P1,2025-10-29,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
10979,P1,,,,,,,0,0,,1,0,physics
10980,P1,,,,,,,0,0,,1,0,physics
10981,P1,,,,,,,0,0,,1,0,physics
10982,P1,,,,,,,0,0,,1,0,physics
10984,P1,,,,,,,0,0,,1,0,physics
10986,P1,,,,,,,0,0,,1,0,physics
10987,P1,,,,,,,0,0,,1,0,physics
10988,P1,,,,,,,0,0,,1,0,physics
10989,P1,,,,,,,0,0,,1,0,physics
10990,P1,,,,,,,0,0,,1,0,physics
10991,P1,,,,,,,0,0,,1,0,physics
10992,P1,,,,,,,0,0,,1,0,physics
10993,P1,,,,,,,0,0,,1,0,physics
10994,P1,,,,,,,0,0,,1,0,physics
10995,P1,,,,,,,0,0,,1,0,physics
10996,P1,,,,,,,0,0,,1,0,physics
10999,P1,,,,,,,0,0,,1,0,physics
11000,P1,,,,,,,0,0,,1,0,physics
11001,P1,,,,,,,0,0,,1,0,physics
11002,P1,,,,,,,0,0,,1,0,physics
11003,P1,,,,,,,0,0,,1,0,physics
11004,P1,,,,,,,0,0,,1,0,physics
11005,P1,,,,,,,0,0,,1,0,physics
11006,P1,,,,,,,0,0,,1,0,physics
11007,P1,,,,,,,0,0,,1,0,physics
11008,P1,,,,,,,0,0,,1,0,physics
11011,P1,,,,,,,0,0,,1,0,physics
11012,P1,,,,,,,0,0,,1,0,physics
11013,P1,,,,,,,0,0,,1,0,physics
11014,P1,,,,,,,0,0,,1,0,physics
11015,P1,,,,,,,0,0,,1,0,physics
11016,P1,,,,,,,0,0,,1,0,physics
11017,P1,,,,,,,0,0,,1,0,physics
11018,P1,,,,,,,0,0,,1,0,physics
11019,P1,,,,,,,0,0,,1,0,physics
11020,P1,,,,,,,0,0,,1,0,physics
11021,P1,,,,,,,0,0,,1,0,physics
11022,P1,,,,,,,0,0,,1,0,physics
11023,P1,,,,,,,0,0,,1,0,physics
11024,P1,,,,,,,0,0,,1,0,physics
11025,P1,,,,,,,0,0,,1,0,physics
11026,P1,,,,,,,0,0,,1,0,physics
11027,P1,,,,,,,0,0,,1,0,physics
11028,P1,,,,,,,0,0,,1,0,physics
11029,P1,,,,,,,0,0,,1,0,physics
11030,P1,,,,,,,0,0,,1,0,physics
11031,P1,,,,,,,0,0,,1,0,physics
11032,P1,,,,,,,0,0,,1,0,physics
11033,P1,,,,,,,0,0,,1,0,physics
11034,P1,,,,,,,0,0,,1,0,physics
11035,P1,,,,,,,0,0,,1,0,physics
11036,P1,,,,,,,0,0,,1,0,physics
11037,P1,,,,,,,0,0,,1,0,physics
11038,P1,,,,,,,0,0,,1,0,physics
11039,P1,,,,,,,0,0,,1,0,physics
11049,P2,,,,,,,0,0,,1,0,physics
11055,P2,,,,,,,0,0,,1,0,physics
11064,P2,,,,,,,0,0,,1,0,physics
11071,P2,,,,,,,0,0,,1,0,physics
11072,P2,,,,,,,0,0,,1,0,physics
11073,P2,,,,,,,0,0,,1,0,physics
11074,P2,,,,,,,0,0,,1,0,physics
11075,P2,,,,,,,0,0,,1,0,physics
11076,P2,,,,,,,0,0,,1,0,physics
11077,P2,,,,,,,0,0,,1,0,physics
11078,P2,,,,,,,0,0,,1,0,physics
11081,P2,,,,,,,0,1,,0,1,other-calibration
11084,P2,,,,,,,0,0,,1,0,physics
11085,P2,,,,,,,0,0,,1,0,physics
11087,P2,,,,,,,0,0,,1,0,physics
11088,P2,,,,,,,0,0,,1,0,physics
11089,P2,,,,,,,0,0,,1,0,physics
11090,P2,,,,,,,0,0,,1,0,physics
11091,P2,,,,,,,0,0,,1,0,physics
11092,P2,,,,,,,0,0,,1,0,physics
11093,P2,,,,,,,0,0,,1,0,physics
11094,P2,,,,,,,0,0,,1,0,physics
11095,P2,,,,,,,0,0,,1,0,physics
11096,P2,,,,,,,0,0,,1,0,physics
11114,P2,,,,,,,0,0,,1,0,physics
11115,P2,,,,,,,0,0,,1,0,physics
11116,P2,,,,,,,0,0,,1,0,physics
11117,P2,,,,,,,0,0,,1,0,physics
11119,P2,,,,,,,0,0,,1,0,physics
11120,P2,,,,,,,0,0,,1,0,physics
11121,P2,,,,,,,0,0,,1,0,physics
11130,P2,,,,,,,0,0,,1,0,physics
11131,P2,,,,,,,0,0,,1,0,physics
11132,P2,,,,,,,0,0,,1,0,physics
